comp_id,market,address,sale_date,sale_price,bedrooms,bathrooms,square_feet,unit_count,cap_rate,price_per_unit,distance_miles,condition_score,source,confidence,notes
SC-0528,"Jacksonville, FL",727 Fixture Sale Ave,2022-12-15,1974200.0,32,16,7208,8,0.0639,246775.0,3.17,9.1,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0529,"San Antonio, TX",728 Fixture Sale Ave,2023-01-15,432400.0,1,2,2086,1,0.0699,432400.0,1.18,7.1,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0530,"Raleigh, NC",729 Fixture Sale Ave,2024-02-15,2326700.0,12,8,10768,4,0.0685,581675.0,0.89,5.2,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0531,"Cleveland, OH",730 Fixture Sale Ave,2025-03-15,3507100.0,32,16,19584,8,0.0633,438387.5,3.37,9.1,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0532,"Phoenix, AZ",731 Fixture Sale Ave,2026-04-15,1628500.0,16,6.0,10052,4,0.0543,407125.0,4.85,8.9,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0533,"Tampa, FL",732 Fixture Sale Ave,2020-05-15,1119500.0,4,8,5588,4,0.045,279875.0,2.26,5.6,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0534,"Kansas City, MO",733 Fixture Sale Ave,2021-06-15,1117200.0,12,4,6812,4,0.0602,279300.0,1.73,7.3,synthetic_fixture,0.55,Synthetic sale comp for v5 UI and validation workflows.
SC-0535,"Columbus, OH",734 Fixture Sale Ave,2022-07-15,338900.0,4,1,1734,1,0.0743,338900.0,8.66,7.5,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0536,"Charlotte, NC",735 Fixture Sale Ave,2023-08-15,1300900.0,32,20.0,8088,8,0.0561,162612.5,9.71,6.1,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0537,"Atlanta, GA",736 Fixture Sale Ave,2024-09-15,828100.0,2,5.0,6156,2,0.0803,414050.0,4.9,8.0,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0538,"Indianapolis, IN",737 Fixture Sale Ave,2025-10-15,675300.0,6,6,3078,2,0.0662,337650.0,3.06,8.1,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0539,"Dallas, TX",738 Fixture Sale Ave,2026-11-15,838100.0,4,2,4366,2,0.0826,419050.0,6.16,5.4,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0540,"Jacksonville, FL",739 Fixture Sale Ave,2020-12-15,2315800.0,32,12.0,18384,8,0.0847,289475.0,3.27,5.9,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0541,"San Antonio, TX",740 Fixture Sale Ave,2021-01-15,1738200.0,16,6.0,10716,4,0.0487,434550.0,2.3,5.5,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0542,"Raleigh, NC",741 Fixture Sale Ave,2022-02-15,1218600.0,2,6,4540,2,0.0488,609300.0,5.53,7.1,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0543,"Cleveland, OH",742 Fixture Sale Ave,2023-03-15,886100.0,4,3.0,4458,2,0.0793,443050.0,8.16,4.2,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0544,"Phoenix, AZ",743 Fixture Sale Ave,2024-04-15,435700.0,3,2,2025,1,0.0615,435700.0,1.22,5.3,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0545,"Tampa, FL",744 Fixture Sale Ave,2025-05-15,449300.0,2,6,3728,2,0.0555,224650.0,3.1,5.0,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0546,"Kansas City, MO",745 Fixture Sale Ave,2026-06-15,1264300.0,8,12,4488,4,0.056,316075.0,9.38,9.0,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
SC-0547,"Columbus, OH",746 Fixture Sale Ave,2020-07-15,1289800.0,12,6.0,8308,4,0.0862,322450.0,3.75,9.2,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0548,"Charlotte, NC",747 Fixture Sale Ave,2021-08-15,2764500.0,32,12.0,23344,8,0.0687,345562.5,7.33,4.7,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0549,"Atlanta, GA",748 Fixture Sale Ave,2022-09-15,565400.0,4,2,2851,1,0.0747,565400.0,5.09,8.7,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0550,"Indianapolis, IN",749 Fixture Sale Ave,2023-10-15,1148100.0,16,6.0,5916,4,0.0472,287025.0,9.33,6.5,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0551,"Dallas, TX",750 Fixture Sale Ave,2024-11-15,3595200.0,32,20.0,13696,8,0.0463,449400.0,5.05,7.1,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0552,"Jacksonville, FL",751 Fixture Sale Ave,2025-12-15,1164200.0,2,4,4144,2,0.058,582100.0,3.7,4.3,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0553,"San Antonio, TX",752 Fixture Sale Ave,2026-01-15,2649300.0,8,8,18696,8,0.0458,331162.5,4.47,5.3,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0554,"Raleigh, NC",753 Fixture Sale Ave,2020-02-15,413600.0,4,3,2357,1,0.0524,413600.0,2.97,5.3,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0555,"Cleveland, OH",754 Fixture Sale Ave,2021-03-15,491000.0,8,5.0,2042,2,0.0507,245500.0,4.64,5.8,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0556,"Phoenix, AZ",755 Fixture Sale Ave,2022-04-15,891700.0,12,12,5496,4,0.0493,222925.0,8.8,8.3,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0557,"Tampa, FL",756 Fixture Sale Ave,2023-05-15,947400.0,12,4,3360,4,0.0683,236850.0,7.15,8.2,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0558,"Kansas City, MO",757 Fixture Sale Ave,2024-06-15,325200.0,4,2,2193,1,0.0741,325200.0,4.82,6.4,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0559,"Columbus, OH",758 Fixture Sale Ave,2025-07-15,2141800.0,32,8,17752,8,0.0614,267725.0,8.0,8.7,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0560,"Charlotte, NC",759 Fixture Sale Ave,2026-08-15,1479900.0,8,12,10144,4,0.05,369975.0,3.94,5.3,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0561,"Atlanta, GA",760 Fixture Sale Ave,2020-09-15,285900.0,3,1.5,1450,1,0.0661,285900.0,8.79,7.1,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0562,"Indianapolis, IN",761 Fixture Sale Ave,2021-10-15,878200.0,2,3.0,6098,2,0.0672,439100.0,4.85,4.0,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0563,"Dallas, TX",762 Fixture Sale Ave,2022-11-15,365300.0,3,3,3019,1,0.0551,365300.0,4.14,5.4,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0564,"Jacksonville, FL",763 Fixture Sale Ave,2023-12-15,603700.0,1,2.5,2441,1,0.0658,603700.0,2.07,6.2,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0565,"San Antonio, TX",764 Fixture Sale Ave,2024-01-15,972700.0,16,10.0,3552,4,0.0625,243175.0,9.35,7.1,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0566,"Raleigh, NC",765 Fixture Sale Ave,2025-02-15,335200.0,1,2,2039,1,0.0893,335200.0,7.6,7.7,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0567,"Cleveland, OH",766 Fixture Sale Ave,2026-03-15,604100.0,3,1,2149,1,0.0534,604100.0,6.92,8.4,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0568,"Phoenix, AZ",767 Fixture Sale Ave,2020-04-15,4590000.0,8,24,22048,8,0.0879,573750.0,8.08,6.9,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0569,"Tampa, FL",768 Fixture Sale Ave,2021-05-15,1077100.0,6,5.0,5368,2,0.0746,538550.0,0.56,4.1,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0570,"Kansas City, MO",769 Fixture Sale Ave,2022-06-15,191600.0,1,2,767,1,0.0478,191600.0,4.72,9.2,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
SC-0571,"Columbus, OH",770 Fixture Sale Ave,2023-07-15,1836500.0,32,8,13616,8,0.0696,229562.5,1.28,8.2,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0572,"Charlotte, NC",771 Fixture Sale Ave,2024-08-15,469600.0,4,2.5,2106,1,0.0492,469600.0,6.51,4.1,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0573,"Atlanta, GA",772 Fixture Sale Ave,2025-09-15,216000.0,6,4,1768,2,0.0709,108000.0,0.44,7.5,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0574,"Indianapolis, IN",773 Fixture Sale Ave,2026-10-15,315900.0,1,2.5,2656,1,0.0596,315900.0,7.92,7.4,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0575,"Dallas, TX",774 Fixture Sale Ave,2020-11-15,1529200.0,4,5.0,5546,2,0.0549,764600.0,2.25,5.6,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0576,"Jacksonville, FL",775 Fixture Sale Ave,2021-12-15,343800.0,1,2.5,1946,1,0.0468,343800.0,7.32,5.3,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0577,"San Antonio, TX",776 Fixture Sale Ave,2022-01-15,462900.0,8,5.0,2906,2,0.078,231450.0,6.74,4.2,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0578,"Raleigh, NC",777 Fixture Sale Ave,2023-02-15,309900.0,1,2,1764,1,0.078,309900.0,8.74,8.0,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0579,"Cleveland, OH",778 Fixture Sale Ave,2024-03-15,3839100.0,16,16,19264,8,0.0499,479887.5,0.2,7.2,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0580,"Phoenix, AZ",779 Fixture Sale Ave,2025-04-15,766300.0,16,6.0,3632,4,0.0485,191575.0,8.26,9.2,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0581,"Tampa, FL",780 Fixture Sale Ave,2026-05-15,652000.0,1,1.5,2330,1,0.087,652000.0,2.38,7.4,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0582,"Kansas City, MO",781 Fixture Sale Ave,2020-06-15,2109500.0,8,16,9152,8,0.0476,263687.5,3.87,5.8,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0583,"Columbus, OH",782 Fixture Sale Ave,2021-07-15,944700.0,8,4,5312,4,0.0523,236175.0,3.56,6.3,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0584,"Charlotte, NC",783 Fixture Sale Ave,2022-08-15,2505200.0,16,6.0,12520,4,0.0812,626300.0,1.7,8.2,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0585,"Atlanta, GA",784 Fixture Sale Ave,2023-09-15,1367800.0,6,5.0,5480,2,0.0582,683900.0,0.47,4.3,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0586,"Indianapolis, IN",785 Fixture Sale Ave,2024-10-15,2759100.0,16,12.0,20384,8,0.0492,344887.5,3.43,6.7,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0587,"Dallas, TX",786 Fixture Sale Ave,2025-11-15,265100.0,1,2,1837,1,0.0842,265100.0,7.72,6.5,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0588,"Jacksonville, FL",787 Fixture Sale Ave,2026-12-15,441100.0,6,2,1702,2,0.0624,220550.0,4.36,5.6,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0589,"San Antonio, TX",788 Fixture Sale Ave,2020-01-15,2233500.0,32,24,10296,8,0.0584,279187.5,9.86,5.4,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0590,"Raleigh, NC",789 Fixture Sale Ave,2021-02-15,2403400.0,32,24,9352,8,0.0471,300425.0,5.99,6.7,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0591,"Cleveland, OH",790 Fixture Sale Ave,2022-03-15,466400.0,2,2.5,3169,1,0.0566,466400.0,3.98,5.8,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0592,"Phoenix, AZ",791 Fixture Sale Ave,2023-04-15,605700.0,1,2.5,2646,1,0.0582,605700.0,6.79,5.7,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0593,"Tampa, FL",792 Fixture Sale Ave,2024-05-15,357100.0,8,2,1426,2,0.0539,178550.0,1.99,4.9,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0594,"Kansas City, MO",793 Fixture Sale Ave,2025-06-15,883200.0,8,10.0,4212,4,0.0788,220800.0,8.33,5.1,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0595,"Columbus, OH",794 Fixture Sale Ave,2026-07-15,377400.0,1,3,2174,1,0.0763,377400.0,2.8,4.7,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0596,"Charlotte, NC",795 Fixture Sale Ave,2020-08-15,670900.0,6,2,2558,2,0.0623,335450.0,9.04,6.8,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0597,"Atlanta, GA",796 Fixture Sale Ave,2021-09-15,1550600.0,2,5.0,5704,2,0.0523,775300.0,0.81,6.2,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0598,"Indianapolis, IN",797 Fixture Sale Ave,2022-10-15,329700.0,2,2.5,1455,1,0.0699,329700.0,1.14,8.3,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0599,"Dallas, TX",798 Fixture Sale Ave,2023-11-15,1033800.0,8,6.0,5392,4,0.0863,258450.0,1.34,6.5,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0600,"Jacksonville, FL",799 Fixture Sale Ave,2024-12-15,1430000.0,12,12,7572,4,0.0823,357500.0,8.61,7.2,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0601,"San Antonio, TX",800 Fixture Sale Ave,2025-01-15,3247000.0,16,8,11604,4,0.0724,811750.0,1.6,7.2,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0602,"Raleigh, NC",801 Fixture Sale Ave,2026-02-15,2974300.0,16,20.0,11952,8,0.068,371787.5,6.41,6.7,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0603,"Cleveland, OH",802 Fixture Sale Ave,2020-03-15,1906700.0,4,8,9496,4,0.0558,476675.0,6.53,8.9,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0604,"Phoenix, AZ",803 Fixture Sale Ave,2021-04-15,176300.0,1,2.5,1464,1,0.0508,176300.0,7.16,8.3,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0605,"Tampa, FL",804 Fixture Sale Ave,2022-05-15,2201900.0,12,6.0,10172,4,0.0592,550475.0,9.16,7.1,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0606,"Kansas City, MO",805 Fixture Sale Ave,2023-06-15,200700.0,3,1,1517,1,0.0691,200700.0,1.14,6.2,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0607,"Columbus, OH",806 Fixture Sale Ave,2024-07-15,211700.0,2,3,1345,1,0.0477,211700.0,1.28,7.3,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0608,"Charlotte, NC",807 Fixture Sale Ave,2025-08-15,4872600.0,8,8,17568,8,0.0616,609075.0,7.77,7.7,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0609,"Atlanta, GA",808 Fixture Sale Ave,2026-09-15,3156900.0,12,10.0,11712,4,0.0566,789225.0,8.11,8.7,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0610,"Indianapolis, IN",809 Fixture Sale Ave,2020-10-15,180900.0,4,1,788,1,0.0685,180900.0,8.48,5.3,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0611,"Dallas, TX",810 Fixture Sale Ave,2021-11-15,344200.0,2,2.5,1886,1,0.0879,344200.0,6.56,8.5,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0612,"Jacksonville, FL",811 Fixture Sale Ave,2022-12-15,2648900.0,8,6.0,11844,4,0.0889,662225.0,9.6,4.6,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0613,"San Antonio, TX",812 Fixture Sale Ave,2023-01-15,680900.0,1,1.5,2445,1,0.0609,680900.0,9.56,4.7,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0614,"Raleigh, NC",813 Fixture Sale Ave,2024-02-15,214000.0,8,6,1670,2,0.0868,107000.0,5.01,7.6,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0615,"Cleveland, OH",814 Fixture Sale Ave,2025-03-15,2865200.0,32,16,22752,8,0.0536,358150.0,9.56,6.9,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0616,"Phoenix, AZ",815 Fixture Sale Ave,2026-04-15,508800.0,4,5.0,1806,2,0.071,254400.0,7.65,7.1,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0617,"Tampa, FL",816 Fixture Sale Ave,2020-05-15,191600.0,4,1.5,1165,1,0.0671,191600.0,2.04,6.9,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0618,"Kansas City, MO",817 Fixture Sale Ave,2021-06-15,449800.0,1,1.5,1849,1,0.0741,449800.0,6.07,9.2,synthetic_fixture,0.56,Synthetic sale comp for v5 UI and validation workflows.
SC-0619,"Columbus, OH",818 Fixture Sale Ave,2022-07-15,542600.0,4,1.5,2097,1,0.0637,542600.0,0.49,4.0,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0620,"Charlotte, NC",819 Fixture Sale Ave,2023-08-15,888600.0,6,5.0,5434,2,0.0743,444300.0,7.19,8.6,synthetic_fixture,0.78,Synthetic sale comp for v5 UI and validation workflows.
SC-0621,"Atlanta, GA",820 Fixture Sale Ave,2024-09-15,236400.0,2,3,1646,1,0.0505,236400.0,3.37,5.0,synthetic_fixture,0.78,Synthetic sale comp for v5 UI and validation workflows.
SC-0622,"Indianapolis, IN",821 Fixture Sale Ave,2025-10-15,194300.0,4,1.5,1408,1,0.0903,194300.0,3.35,4.2,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0623,"Dallas, TX",822 Fixture Sale Ave,2026-11-15,683400.0,3,2.5,2955,1,0.0812,683400.0,3.74,5.3,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0624,"Jacksonville, FL",823 Fixture Sale Ave,2020-12-15,4668600.0,24,24,18760,8,0.0576,583575.0,5.51,4.3,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0625,"San Antonio, TX",824 Fixture Sale Ave,2021-01-15,2711300.0,24,20.0,11288,8,0.0552,338912.5,4.17,7.3,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0626,"Raleigh, NC",825 Fixture Sale Ave,2022-02-15,1504000.0,12,4,8540,4,0.0582,376000.0,9.19,7.0,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0627,"Cleveland, OH",826 Fixture Sale Ave,2023-03-15,201300.0,8,5.0,1716,2,0.0906,100650.0,6.21,4.3,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0628,"Phoenix, AZ",827 Fixture Sale Ave,2024-04-15,678300.0,4,6.0,5172,4,0.081,169575.0,9.91,7.9,synthetic_fixture,0.55,Synthetic sale comp for v5 UI and validation workflows.
SC-0629,"Tampa, FL",828 Fixture Sale Ave,2025-05-15,241800.0,3,2.5,1558,1,0.0723,241800.0,2.72,4.6,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0630,"Kansas City, MO",829 Fixture Sale Ave,2026-06-15,430900.0,8,6.0,3304,4,0.0604,107725.0,0.17,9.1,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0631,"Columbus, OH",830 Fixture Sale Ave,2020-07-15,282000.0,2,1,2269,1,0.0915,282000.0,7.46,4.7,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0632,"Charlotte, NC",831 Fixture Sale Ave,2021-08-15,222000.0,1,2,1646,1,0.0475,222000.0,5.54,4.9,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0633,"Atlanta, GA",832 Fixture Sale Ave,2022-09-15,343000.0,4,1,2647,1,0.0733,343000.0,5.86,5.7,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0634,"Indianapolis, IN",833 Fixture Sale Ave,2023-10-15,305600.0,2,6,1778,2,0.0763,152800.0,5.77,4.2,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0635,"Dallas, TX",834 Fixture Sale Ave,2024-11-15,186600.0,3,2.5,723,1,0.0813,186600.0,8.0,5.3,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0636,"Jacksonville, FL",835 Fixture Sale Ave,2025-12-15,1150600.0,12,4,6500,4,0.0672,287650.0,4.38,6.0,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0637,"San Antonio, TX",836 Fixture Sale Ave,2026-01-15,114500.0,2,3,815,1,0.0818,114500.0,3.83,9.5,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0638,"Raleigh, NC",837 Fixture Sale Ave,2020-02-15,1965500.0,4,6.0,8148,4,0.0589,491375.0,1.76,5.1,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0639,"Cleveland, OH",838 Fixture Sale Ave,2021-03-15,1650000.0,12,12,10068,4,0.0471,412500.0,4.76,6.7,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0640,"Phoenix, AZ",839 Fixture Sale Ave,2022-04-15,715100.0,4,2,2731,1,0.0527,715100.0,9.85,5.7,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0641,"Tampa, FL",840 Fixture Sale Ave,2023-05-15,4920400.0,8,20.0,22768,8,0.0833,615050.0,5.58,5.4,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0642,"Kansas City, MO",841 Fixture Sale Ave,2024-06-15,524100.0,1,1,1999,1,0.0481,524100.0,1.71,5.4,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0643,"Columbus, OH",842 Fixture Sale Ave,2025-07-15,4489200.0,24,20.0,15808,8,0.0657,561150.0,0.84,7.7,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0644,"Charlotte, NC",843 Fixture Sale Ave,2026-08-15,701300.0,3,1,2624,1,0.0719,701300.0,9.23,7.8,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0645,"Atlanta, GA",844 Fixture Sale Ave,2020-09-15,1059100.0,6,2,3940,2,0.0705,529550.0,4.81,8.5,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0646,"Indianapolis, IN",845 Fixture Sale Ave,2021-10-15,270500.0,1,2.5,1200,1,0.064,270500.0,9.07,6.5,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0647,"Dallas, TX",846 Fixture Sale Ave,2022-11-15,114100.0,2,2.5,850,1,0.055,114100.0,2.29,4.5,synthetic_fixture,0.91,Synthetic sale comp for v5 UI and validation workflows.
SC-0648,"Jacksonville, FL",847 Fixture Sale Ave,2023-12-15,365500.0,2,2,2563,1,0.0671,365500.0,3.87,9.3,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0649,"San Antonio, TX",848 Fixture Sale Ave,2024-01-15,103800.0,1,2,825,1,0.0587,103800.0,1.39,6.2,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0650,"Raleigh, NC",849 Fixture Sale Ave,2025-02-15,3016000.0,8,8,11856,4,0.0485,754000.0,4.27,5.5,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0651,"Cleveland, OH",850 Fixture Sale Ave,2026-03-15,539800.0,1,1,1940,1,0.0569,539800.0,9.99,5.7,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0652,"Phoenix, AZ",851 Fixture Sale Ave,2020-04-15,1388400.0,8,6.0,9948,4,0.0558,347100.0,8.45,7.5,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0653,"Tampa, FL",852 Fixture Sale Ave,2021-05-15,587100.0,2,5.0,2434,2,0.0883,293550.0,2.69,4.3,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0654,"Kansas City, MO",853 Fixture Sale Ave,2022-06-15,2236600.0,24,24,16992,8,0.052,279575.0,2.86,7.8,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0655,"Columbus, OH",854 Fixture Sale Ave,2023-07-15,249400.0,4,2,964,1,0.065,249400.0,3.32,8.2,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0656,"Charlotte, NC",855 Fixture Sale Ave,2024-08-15,1544500.0,12,4,7228,4,0.0652,386125.0,7.81,7.6,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0657,"Atlanta, GA",856 Fixture Sale Ave,2025-09-15,308100.0,1,1.5,1573,1,0.0752,308100.0,2.98,6.3,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0658,"Indianapolis, IN",857 Fixture Sale Ave,2026-10-15,275400.0,1,2.5,1130,1,0.0705,275400.0,8.49,4.3,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0659,"Dallas, TX",858 Fixture Sale Ave,2020-11-15,3147400.0,12,10.0,12244,4,0.0801,786850.0,0.63,7.1,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
